"Transaction Hash","Blockno","UnixTimestamp","DateTime (UTC)","From","To","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $3397.17356123877/Eth","TxnFee(ETH)","TxnFee(USD)","Historical $Price/Eth","Status","ErrCode","Method"
"0x225a2489481d7cf7323b147723193fff0271719abf4f10ba595f21ebd6282c52","8391891","1566366439","2019-08-21 05:47:19","0x49be88f0fcc3a8393a59d3688480d7d253c37d2a","0xb440dd674e1243644791a4adfe3a2abb0a92d309","","0","0","0","0.00414993375","14.0980452163925","187.32","","","Claim Fees"
"0xfb6c97a602164aeadbc46981d0bf56809e81a83d968b77980afc0f578e5531dd","8391958","1566367316","2019-08-21 06:01:56","0x49be88f0fcc3a8393a59d3688480d7d253c37d2a","0xc011a72400e58ecd99ee497cf89e3775d4bd732f","","0","0","0","0.0039078858","13.2757663201004","187.32","","","Issue Max Synths"
"0xfe3b1b9c65058a950ede8154894859356f37fc81b1448493375631dd1fd11235","8437173","1566975277","2019-08-28 06:54:37","0x49be88f0fcc3a8393a59d3688480d7d253c37d2a","0xc011a72400e58ecd99ee497cf89e3775d4bd732f","","0","0","0","0.013026076","44.2518409938869","173.01","","","Issue Max Synths"
"0xcef55b540132ece8a294b6c38c5387464d3331a2cfbef45622887627e436e038","8481590","1567573035","2019-09-04 04:57:15","0x49be88f0fcc3a8393a59d3688480d7d253c37d2a","0xb440dd674e1243644791a4adfe3a2abb0a92d309","","0","0","0","0.00558048","18.9578591150217","175.01","","","Claim Fees"
"0x5dcfac487973c86eb4d58b5f2b68aa1be6e27cfacc22dfab41dad5c07e607c89","8481620","1567573336","2019-09-04 05:02:16","0x49be88f0fcc3a8393a59d3688480d7d253c37d2a","0xc011a72400e58ecd99ee497cf89e3775d4bd732f","","0","0","0","0.007185788","24.4113690102668","175.01","","","Issue Max Synths"
"0x5e921ca4851adf2aa936079e0b693cccdceff050d34188db0ae7f9e9039d3e26","8491339","1567703740","2019-09-05 17:15:40","0x49be88f0fcc3a8393a59d3688480d7d253c37d2a","0xc011a72400e58ecd99ee497cf89e3775d4bd732f","","0","0","0","0.0008152785","2.7696425652464","174.38","","","Exchange"
"0x2f40c714716a03e649894a0285790a94466130ce0a1faf997212b25cf40ba3af","8493848","1567737403","2019-09-06 02:36:43","0x49be88f0fcc3a8393a59d3688480d7d253c37d2a","0xc011a72400e58ecd99ee497cf89e3775d4bd732f","","0","0","0","0.0007043322","2.39273872816914","169.47","","","Exchange"
"0xa543a1c95b40b795b7dc7071dc31bf1c6132d272142d942b96161bcc52824315","8572166","1568792937","2019-09-18 07:48:57","0x49be88f0fcc3a8393a59d3688480d7d253c37d2a","0xb440dd674e1243644791a4adfe3a2abb0a92d309","","0","0","0","0.0331453276","112.600430601318","210.50","","","Claim Fees"
"0x3420a44392484d585de3333f6146c564ecb6ff887244409518c06acf5b4c85ca","8705506","1570594734","2019-10-09 04:18:54","0x49be88f0fcc3a8393a59d3688480d7d253c37d2a","0xc011a72400e58ecd99ee497cf89e3775d4bd732f","","0","0","0","0.004978608","16.9131954693718","193.43","","","Burn Synths"
"0x1289502694b17b7e65fba5d383b2f7d79d8a51c8b05f8ccd5a5b72009c59df12","8705521","1570594942","2019-10-09 04:22:22","0x49be88f0fcc3a8393a59d3688480d7d253c37d2a","0xb440dd674e1243644791a4adfe3a2abb0a92d309","","0","0","0","0.00207775","7.05847736686386","193.43","","","Claim Fees"
"0xe49a62ddf41fb7087906800e69ed0de7da17f8c386e7f5b0e207291cdecf2924","8730902","1570939189","2019-10-13 03:59:49","0x49be88f0fcc3a8393a59d3688480d7d253c37d2a","0x57ab1e02fee23774580c119740129eac7081e9d3","","0","0","0","0.000172936","0.587493606986388","181.37","","","Transfer"
"0xcd45477bbb3d7bf6cb0ce7f26fa84d05e62d93180237c79c9dd6c90e517435c4","8749658","1571193836","2019-10-16 02:43:56","0x49be88f0fcc3a8393a59d3688480d7d253c37d2a","0xb440dd674e1243644791a4adfe3a2abb0a92d309","","0","0","0","0.001038783","3.52892614346429","174.76","","","Claim Fees"
"0xec753cb8fc66960ee53a2b79309b00180c64de593175844b8feea54d271eab20","8749667","1571193941","2019-10-16 02:45:41","0x49be88f0fcc3a8393a59d3688480d7d253c37d2a","0xc011a72400e58ecd99ee497cf89e3775d4bd732f","","0","0","0","0.001699075","5.77205266856176","174.76","","","Issue Max Synths"
"0xbdbee2089a662cacd2930a26a311aef66991a3432b77478d48846e3887060960","8795317","1571815059","2019-10-23 07:17:39","0x49be88f0fcc3a8393a59d3688480d7d253c37d2a","0xc011a72400e58ecd99ee497cf89e3775d4bd732f","","0","0","0","0.003397874","11.5431677172206","162.72","","","Issue Max Synths"
"0x3c4c74234a1e3edb699df5bde9a0f1cddc2faa74e5e8e35b54328a5e259a5dac","8882546","1573024961","2019-11-06 07:22:41","0x49be88f0fcc3a8393a59d3688480d7d253c37d2a","0xb440dd674e1243644791a4adfe3a2abb0a92d309","","0","0","0","0.002118804","7.19794493024695","191.24","","","Claim Fees"
"0xf6d8630b3a3e22cd88032ca06187b66cc4f29527a565614364263b565ac8aae9","8923733","1573609470","2019-11-13 01:44:30","0x49be88f0fcc3a8393a59d3688480d7d253c37d2a","0xb440dd674e1243644791a4adfe3a2abb0a92d309","","0","0","0","0.001034596","3.51470217776339","188.10","","","Claim Fees"
"0xd41eb0f93fc440a164f5cbb6fbe5f98cb7758a2a7a69473f9a24cfe6f513947a","8923803","1573610566","2019-11-13 02:02:46","0x49be88f0fcc3a8393a59d3688480d7d253c37d2a","0xc011a72400e58ecd99ee497cf89e3775d4bd732f","","0","0","0","0.003378892","11.4786825686812","188.10","","","Issue Max Synths"
"0x964b14c6b94b7e3721234f47975e9d3b310d8dae79da3d7aec7098458eb01b9a","8949386","1573978385","2019-11-17 08:13:05","0x49be88f0fcc3a8393a59d3688480d7d253c37d2a","0xc011a72400e58ecd99ee497cf89e3775d4bd732f","","0","0","0","0.00844699","28.6958911000483","184.20","","","Issue Max Synths"
"0xa57374a77e1de41458e9410425904f0a146be6602ad7bee7702e360d538f15ae","8964810","1574201431","2019-11-19 22:10:31","0x49be88f0fcc3a8393a59d3688480d7d253c37d2a","0xc011a72400e58ecd99ee497cf89e3775d4bd732f","","0","0","0","0.00326505","11.0919415361226","175.96","","","Issue Max Synths"
"0x8803cc5daff48c68e0cfc415362a6ca9a7b3d6210ad0cc30cc838c32a5196f26","8966529","1574226891","2019-11-20 05:14:51","0x49be88f0fcc3a8393a59d3688480d7d253c37d2a","0xc011a72400e58ecd99ee497cf89e3775d4bd732f","","0","0","0","0.004897575","16.637912304184","174.68","","","Issue Max Synths"
"0xd336cedf54af3e641b956c81cc6a13cbdda0fba15d56d6ed03a678e6801da7e6","8971935","1574304190","2019-11-21 02:43:10","0x49be88f0fcc3a8393a59d3688480d7d253c37d2a","0xc011a72400e58ecd99ee497cf89e3775d4bd732f","","0","0","0","0.00160336","5.44689220114779","161.18","","","Issue Synths"
"0x68d07fc8da6cd1ffd474803dd105ff280e4ba79e7f7e0aa8e7d623f8df23ceb6","9000785","1574719022","2019-11-25 21:57:02","0x49be88f0fcc3a8393a59d3688480d7d253c37d2a","0xb440dd674e1243644791a4adfe3a2abb0a92d309","","0","0","0","0.001489188","5.05903010131404","146.22","","","Claim Fees"
"0xb517dd70b557abd9bd6ad2653f6bad3821812ebefdcbc89c9a87f8861ce7a83b","9000813","1574719450","2019-11-25 22:04:10","0x49be88f0fcc3a8393a59d3688480d7d253c37d2a","0xc011a72400e58ecd99ee497cf89e3775d4bd732f","","0","0","0","0.002240349","7.61085439074772","146.22","","","Issue Max Synths"
"0x18ca553de3b5e8cd3f4bc6803da78bc5b7d4bebbd8ea81acfbdd2d2429b9c616","9086793","1576037063","2019-12-11 04:04:23","0x49be88f0fcc3a8393a59d3688480d7d253c37d2a","0xc011a72400e58ecd99ee497cf89e3775d4bd732f","","0","0","0","0.00672484","22.8454486515609","143.61","","","Burn Synths"
"0x6b1bbc8c81eaf91563cb29f0516b0edd165a2af7af244cbed3065a7992f934bc","9086810","1576037289","2019-12-11 04:08:09","0x49be88f0fcc3a8393a59d3688480d7d253c37d2a","0xb440dd674e1243644791a4adfe3a2abb0a92d309","","0","0","0","0.002387784","8.11171667474895","143.61","","","Claim Fees"
"0x173079d661497018c635f270ce477c4d008d46333b1ec6683b6363731ba4fae8","9086839","1576037827","2019-12-11 04:17:07","0x49be88f0fcc3a8393a59d3688480d7d253c37d2a","0xc011a72400e58ecd99ee497cf89e3775d4bd732f","","0","0","0","0.006564565","22.3009666590334","143.61","","","Issue Max Synths"
"0xa23fd11d17eaeb9d1ba25f1f7e1256db5dd56e54309a76ae04c02725fa2ff4d2","9123151","1576629720","2019-12-18 00:42:00","0x49be88f0fcc3a8393a59d3688480d7d253c37d2a","0x57ab1e02fee23774580c119740129eac7081e9d3","","0","0","0","0.00149041","5.06318144740588","133.07","","","Transfer"
